time	V(v1)	V(v2)	V(vo1)	V(vo2)
9.646261213976708e-03	-7.949871e-03	0.000000e+00	-2.354028e-02	3.096581e-02
9.684532565835298e-03	-9.165843e-03	0.000000e+00	-2.748885e-02	3.625189e-02
9.706114639509327e-03	-9.622240e-03	0.000000e+00	-2.899608e-02	3.827492e-02
9.722157295734330e-03	-9.847368e-03	0.000000e+00	-2.969983e-02	3.922373e-02
9.739822689377215e-03	-9.979562e-03	0.000000e+00	-3.008187e-02	3.974494e-02
9.761212925123117e-03	-9.975192e-03	0.000000e+00	-3.005887e-02	3.972865e-02
9.783252386864585e-03	-9.782532e-03	0.000000e+00	-2.941181e-02	3.888058e-02
9.818993804509771e-03	-9.075007e-03	0.000000e+00	-2.701100e-02	3.570194e-02
9.875998844717009e-03	-7.026551e-03	0.000000e+00	-2.071772e-02	2.734147e-02
9.937828820187129e-03	-3.807738e-03	0.000000e+00	-1.143154e-02	1.498306e-02
9.989721174493134e-03	-6.453888e-04	0.000000e+00	-2.280406e-03	2.790143e-03
1.004180354533592e-02	2.596497e-03	0.000000e+00	7.213487e-03	-9.871070e-03
1.008964531528730e-02	5.339439e-03	0.000000e+00	1.520118e-02	-2.053368e-02
1.014658369773968e-02	7.962146e-03	0.000000e+00	2.304620e-02	-3.101841e-02
1.018471712853243e-02	9.170474e-03	0.000000e+00	2.697063e-02	-3.627225e-02
1.020625014529693e-02	9.624555e-03	0.000000e+00	2.847014e-02	-3.828496e-02
1.022225914338457e-02	9.848480e-03	0.000000e+00	2.916991e-02	-3.922845e-02
1.023994622595929e-02	9.980055e-03	0.000000e+00	2.955032e-02	-3.974750e-02
1.026125899810806e-02	9.974988e-03	0.000000e+00	2.952523e-02	-3.972837e-02
1.028332733624953e-02	9.781554e-03	0.000000e+00	2.887499e-02	-3.887608e-02
1.031911481957923e-02	9.071811e-03	0.000000e+00	2.646702e-02	-3.568791e-02
1.037618885037598e-02	7.018052e-03	0.000000e+00	2.016632e-02	-2.731759e-02
1.043727073760445e-02	3.840139e-03	0.000000e+00	1.099786e-02	-1.511592e-02
1.048919480558434e-02	6.783890e-04	0.000000e+00	1.843280e-03	-2.918490e-03
1.054129314855082e-02	-2.565514e-03	0.000000e+00	-7.655938e-03	9.749711e-03
1.058916202537404e-02	-5.313739e-03	0.000000e+00	-1.565767e-02	2.043095e-02
1.064626060196094e-02	-7.949848e-03	0.000000e+00	-2.354018e-02	3.096567e-02
1.068453360144699e-02	-9.165868e-03	0.000000e+00	-2.748892e-02	3.625198e-02
1.070611539976508e-02	-9.622253e-03	0.000000e+00	-2.899612e-02	3.827498e-02
1.072215786711674e-02	-9.847375e-03	0.000000e+00	-2.969985e-02	3.922376e-02
1.073982338238132e-02	-9.979565e-03	0.000000e+00	-3.008188e-02	3.974495e-02
1.076121318358979e-02	-9.975191e-03	0.000000e+00	-3.005887e-02	3.972865e-02
1.078325280732777e-02	-9.782527e-03	0.000000e+00	-2.941179e-02	3.888055e-02
1.081899448341252e-02	-9.074990e-03	0.000000e+00	-2.701094e-02	3.570186e-02
1.087599991072942e-02	-7.026504e-03	0.000000e+00	-2.071759e-02	2.734130e-02
1.093782837951568e-02	-3.807764e-03	0.000000e+00	-1.143162e-02	1.498318e-02
1.098972074055780e-02	-6.454160e-04	0.000000e+00	-2.280485e-03	2.790249e-03
1.104180323502746e-02	2.596478e-03	0.000000e+00	7.213436e-03	-9.871001e-03
1.108964424552129e-02	5.339382e-03	0.000000e+00	1.520103e-02	-2.053348e-02
1.114658161683188e-02	7.962068e-03	0.000000e+00	2.304597e-02	-3.101810e-02
1.118471540472237e-02	9.170430e-03	0.000000e+00	2.697049e-02	-3.627207e-02
1.120624887952858e-02	9.624533e-03	0.000000e+00	2.847007e-02	-3.828487e-02
1.122225819196234e-02	9.848470e-03	0.000000e+00	2.916988e-02	-3.922841e-02
1.123994507183305e-02	9.980050e-03	0.000000e+00	2.955030e-02	-3.974748e-02
1.126125856769419e-02	9.974990e-03	0.000000e+00	2.952523e-02	-3.972838e-02
1.128332663607505e-02	9.781564e-03	0.000000e+00	2.887502e-02	-3.887612e-02
